chembl_id,disease_id,label
CHEMBL103,EFO_0000537,1
CHEMBL103,EFO_0002610,1
CHEMBL103,EFO_0004701,1
CHEMBL103,EFO_1000985,1
CHEMBL103,MONDO_0011972,1
CHEMBL103,EFO_0000305,1
CHEMBL103,EFO_0003768,1
CHEMBL103,MONDO_0008960,0
CHEMBL103,MONDO_1060109,0
CHEMBL103,MONDO_0013532,0
CHEMBL103,EFO_0007436,0
CHEMBL103,MONDO_0018317,0
CHEMBL103,MONDO_0044705,0
CHEMBL103,MONDO_0018870,0
CHEMBL103,MONDO_0013483,0
CHEMBL103,MONDO_0000993,0
CHEMBL103,MONDO_0013368,0
CHEMBL103,MONDO_0000565,0
CHEMBL103,EFO_1001420,0
CHEMBL103,EFO_0009077,0
CHEMBL103,MONDO_0010446,0
CHEMBL103,EFO_0007137,0
CHEMBL103,MONDO_0010265,0
CHEMBL103,MONDO_0002334,0
CHEMBL103,EFO_1001383,0
CHEMBL103,EFO_1001350,0
CHEMBL103,EFO_0009624,0
CHEMBL103,MONDO_0017341,0
CHEMBL103,MONDO_0000709,0
CHEMBL103,EFO_0010716,0
CHEMBL103,MONDO_0008843,0
CHEMBL103,MONDO_0003660,0
CHEMBL103,EFO_1001778,0
CHEMBL103,EFO_1001036,0
CHEMBL103,EFO_1001135,0
CHEMBL103,MONDO_0003661,0
CHEMBL103,MONDO_0007584,0
CHEMBL103,MONDO_0009007,0
CHEMBL103,MONDO_0007442,0
CHEMBL103,EFO_0010167,0
CHEMBL103,EFO_0002626,0
CHEMBL103,EFO_0000209,0
CHEMBL103,MONDO_0016002,0
CHEMBL103,EFO_1000959,0
CHEMBL103,EFO_1000378,0
CHEMBL103,MONDO_0100388,0
CHEMBL103,EFO_0007405,0
CHEMBL103,MONDO_0002286,0
CHEMBL103,MONDO_0016255,0
CHEMBL1336,EFO_0000095,1
CHEMBL1336,MONDO_0016216,1
CHEMBL1336,MONDO_0019460,1
CHEMBL1336,EFO_0000222,1
CHEMBL1336,MONDO_0011719,1
CHEMBL1336,EFO_0000616,1
CHEMBL1336,EFO_0000196,1
CHEMBL1336,EFO_0003865,1
CHEMBL1336,EFO_0000673,1
CHEMBL1336,EFO_0003086,1
CHEMBL1336,EFO_0000558,1
CHEMBL1336,EFO_0000313,1
CHEMBL1336,EFO_0006861,1
CHEMBL1336,MONDO_0004992,1
CHEMBL1336,EFO_1000292,1
CHEMBL1336,EFO_0003060,1
CHEMBL1336,EFO_0000182,1
CHEMBL1336,EFO_0000224,1
CHEMBL1336,EFO_0006352,1
CHEMBL1336,EFO_0001378,1
CHEMBL1336,EFO_0000756,1
CHEMBL1336,EFO_0000220,1
CHEMBL1336,EFO_0000574,1
CHEMBL1336,MONDO_0002087,1
CHEMBL1336,EFO_0000389,1
CHEMBL1336,EFO_0000691,1
CHEMBL1336,EFO_0000666,1
CHEMBL1336,EFO_0004284,1
CHEMBL1336,EFO_0000702,1
CHEMBL1336,EFO_0003860,1
CHEMBL1336,MONDO_0018542,0
CHEMBL1336,MONDO_0003659,0
CHEMBL1336,MONDO_0008510,0
CHEMBL1336,MONDO_0011518,0
CHEMBL1336,MONDO_0021747,0
CHEMBL1336,MONDO_0859218,0
CHEMBL1336,MONDO_0010265,0
CHEMBL1336,EFO_0007208,0
CHEMBL1336,MONDO_0017896,0
CHEMBL1336,MONDO_0001417,0
CHEMBL1336,MONDO_0859336,0
CHEMBL1336,MONDO_0019034,0
CHEMBL1336,MONDO_0007992,0
CHEMBL1336,MONDO_0024659,0
CHEMBL1336,EFO_1000456,0
CHEMBL1336,MONDO_0013680,0
CHEMBL1336,MONDO_0859197,0
CHEMBL1336,MONDO_0003243,0
CHEMBL1336,MONDO_0100520,0
CHEMBL1336,EFO_1001466,0
CHEMBL1336,MONDO_0019637,0
CHEMBL1336,MONDO_0018878,0
CHEMBL1336,EFO_0004772,0
CHEMBL1336,MONDO_0015375,0
CHEMBL1336,MONDO_0012154,0
CHEMBL1336,MONDO_0018305,0
CHEMBL1336,MONDO_0021681,0
CHEMBL1336,EFO_0007191,0
CHEMBL1336,MONDO_0000653,0
CHEMBL1336,MONDO_0100632,0
CHEMBL1336,MONDO_0019852,0
CHEMBL1336,Orphanet_79224,0
CHEMBL1336,MONDO_0859181,0
CHEMBL1336,MONDO_0020774,0
CHEMBL1336,MONDO_0017838,0
CHEMBL1336,MONDO_0859393,0
CHEMBL1336,EFO_0008584,0
CHEMBL1336,MONDO_0016255,0
CHEMBL1336,MONDO_0012016,0
CHEMBL1336,EFO_1000643,0
CHEMBL1336,MONDO_0013050,0
CHEMBL1336,MONDO_0015609,0
CHEMBL1336,MONDO_0010383,0
CHEMBL1336,EFO_0000537,0
CHEMBL1336,EFO_0007137,0
CHEMBL1336,MONDO_0060549,0
CHEMBL1336,MONDO_0012401,0
CHEMBL1336,EFO_0005269,0
CHEMBL1336,MONDO_0859375,0
CHEMBL1336,MONDO_0032685,0
CHEMBL1336,MONDO_0007410,0
CHEMBL1336,MONDO_0859177,0
CHEMBL1336,MONDO_0008848,0
CHEMBL1336,EFO_1000041,0
CHEMBL1336,MONDO_0009874,0
CHEMBL1336,MONDO_0003751,0
CHEMBL1336,MONDO_0013618,0
CHEMBL1336,EFO_0003144,0
CHEMBL1336,MONDO_0100545,0
CHEMBL1336,MONDO_0011047,0
CHEMBL1336,MONDO_0024292,0
CHEMBL1336,Orphanet_847,0
CHEMBL1336,MONDO_0001029,0
CHEMBL1336,EFO_1002048,0
CHEMBL1336,MONDO_0100404,0
CHEMBL1336,MONDO_0100393,0
CHEMBL1336,MONDO_0859196,0
CHEMBL1336,EFO_1001322,0
CHEMBL1336,MONDO_0018237,0
CHEMBL1336,MONDO_0100420,0
CHEMBL1336,MONDO_0005129,0
CHEMBL1336,MONDO_0024355,0
CHEMBL1336,EFO_1000985,0
CHEMBL1336,MONDO_0060713,0
CHEMBL1336,MONDO_0008321,0
CHEMBL1336,EFO_0000516,0
CHEMBL1336,MONDO_0021069,0
CHEMBL1336,EFO_0007789,0
CHEMBL1336,MONDO_0012832,0
CHEMBL1336,EFO_0004996,0
CHEMBL1336,MONDO_0008061,0
CHEMBL1336,MONDO_0010919,0
CHEMBL1336,EFO_0004232,0
CHEMBL1336,EFO_0004324,0
CHEMBL1336,MONDO_0100110,0
CHEMBL1336,MONDO_0975799,0
CHEMBL1336,MONDO_0032931,0
CHEMBL1336,MONDO_0002973,0
CHEMBL1336,MONDO_0001437,0
CHEMBL1336,MONDO_0021077,0
CHEMBL924,EFO_0000673,1
CHEMBL924,EFO_0001378,1
CHEMBL924,EFO_0000174,1
CHEMBL924,MONDO_0002171,1
CHEMBL924,EFO_0005952,1
CHEMBL924,EFO_0000574,1
CHEMBL924,EFO_0000691,1
CHEMBL924,EFO_0001663,1
CHEMBL924,EFO_0003863,1
CHEMBL924,EFO_0003060,1
CHEMBL924,EFO_0000685,1
CHEMBL924,EFO_0000182,1
CHEMBL924,EFO_0004261,1
CHEMBL924,EFO_0000196,1
CHEMBL924,MONDO_0100080,0
CHEMBL924,MONDO_0033560,0
CHEMBL924,MONDO_0013400,0
CHEMBL924,EFO_1001267,0
CHEMBL924,MONDO_0009832,0
CHEMBL924,EFO_0005108,0
CHEMBL924,MONDO_0100394,0
CHEMBL924,MONDO_0013050,0
CHEMBL924,EFO_0001641,0
CHEMBL924,EFO_0000765,0
CHEMBL924,EFO_1000206,0
CHEMBL924,EFO_0022194,0
CHEMBL924,MONDO_0008061,0
CHEMBL924,MONDO_0008959,0
CHEMBL924,MONDO_0003492,0
CHEMBL924,HP_0001956,0
CHEMBL924,EFO_1000883,0
CHEMBL924,EFO_0006784,0
CHEMBL924,EFO_0021814,0
CHEMBL924,MONDO_0017923,0
CHEMBL924,MONDO_0018698,0
CHEMBL924,MONDO_0013462,0
CHEMBL924,MONDO_0013368,0
CHEMBL924,MONDO_0031001,0
CHEMBL924,MONDO_0007197,0
CHEMBL924,MONDO_0859198,0
CHEMBL924,MONDO_0800412,0
CHEMBL924,MONDO_0007031,0
CHEMBL924,MONDO_0100409,0
CHEMBL924,MONDO_0015354,0
CHEMBL924,EFO_0003860,0
CHEMBL924,MONDO_0018046,0
CHEMBL924,MONDO_0957810,0
CHEMBL924,MONDO_0022736,0
CHEMBL924,MONDO_0032893,0
CHEMBL924,MONDO_0007441,0
CHEMBL924,EFO_0003769,0
CHEMBL924,EFO_0004125,0
CHEMBL924,MONDO_0008755,0
CHEMBL924,EFO_0010167,0
CHEMBL924,MONDO_0013125,0
CHEMBL924,EFO_1001778,0
CHEMBL1726,EFO_0000537,1
CHEMBL1726,MONDO_0031632,0
CHEMBL1726,MONDO_0013452,0
CHEMBL1726,MONDO_0008510,0
CHEMBL1522,EFO_0007191,1
CHEMBL1522,Orphanet_99096,0
CHEMBL1522,MONDO_0007263,0
CHEMBL1522,MONDO_0700080,0
CHEMBL661,EFO_0003890,1
CHEMBL661,EFO_0000474,1
CHEMBL661,MONDO_0044303,0
CHEMBL661,MONDO_0033544,0
CHEMBL661,EFO_0010716,0
CHEMBL661,MONDO_0100209,0
CHEMBL661,MONDO_0008007,0
CHEMBL661,MONDO_0032648,0
CHEMBL831,EFO_0000341,1
CHEMBL831,EFO_0003768,1
CHEMBL831,MONDO_0013400,0
CHEMBL831,EFO_1000210,0
CHEMBL831,MONDO_0005041,0
CHEMBL831,MONDO_0007318,0
CHEMBL831,MONDO_0010952,0
CHEMBL831,MONDO_0005321,0
CHEMBL719,EFO_0000771,1
CHEMBL719,EFO_0001075,0
CHEMBL719,MONDO_0002579,0
CHEMBL719,EFO_0001067,0
CHEMBL121,EFO_0000673,1
CHEMBL121,EFO_0000729,1
CHEMBL121,Orphanet_309005,1
CHEMBL121,EFO_0001645,1
CHEMBL121,EFO_0000373,1
CHEMBL121,EFO_0003767,1
CHEMBL121,EFO_0000537,1
CHEMBL121,EFO_0006859,1
CHEMBL121,MONDO_0004992,1
CHEMBL121,EFO_0000764,1
CHEMBL121,EFO_0000685,1
CHEMBL121,EFO_0000616,1
CHEMBL121,EFO_0000691,1
CHEMBL121,EFO_0003860,0
CHEMBL121,MONDO_0016333,0
CHEMBL121,MONDO_0010165,0
CHEMBL121,MONDO_0015756,0
CHEMBL121,MONDO_0008301,0
CHEMBL121,MONDO_0016537,0
CHEMBL121,MONDO_0002574,0
CHEMBL121,MONDO_0003268,0
CHEMBL121,EFO_1002034,0
CHEMBL121,MONDO_0100382,0
CHEMBL121,MONDO_0100216,0
CHEMBL121,MONDO_0060713,0
CHEMBL121,EFO_1000432,0
CHEMBL121,MONDO_0100408,0
CHEMBL121,MONDO_0005321,0
CHEMBL121,MONDO_0025986,0
CHEMBL121,MONDO_0000044,0
CHEMBL121,MONDO_0007706,0
CHEMBL121,EFO_1000647,0
CHEMBL121,MONDO_0060765,0
CHEMBL121,EFO_0009029,0
CHEMBL121,EFO_0007463,0
CHEMBL121,MONDO_0032927,0
CHEMBL121,EFO_1000938,0
CHEMBL121,MONDO_0015469,0
CHEMBL121,MONDO_0009086,0
CHEMBL121,MONDO_0008205,0
CHEMBL121,MONDO_0013452,0
CHEMBL121,EFO_0009459,0
CHEMBL121,EFO_0004209,0
CHEMBL121,MONDO_0100571,0
CHEMBL121,MONDO_0014751,0
CHEMBL121,MONDO_0010302,0
CHEMBL121,MONDO_0030893,0
CHEMBL121,MONDO_0957786,0
CHEMBL121,EFO_0007278,0
CHEMBL121,MONDO_0031115,0
CHEMBL121,MONDO_0003633,0
CHEMBL121,MONDO_0004884,0
CHEMBL301265,EFO_0009460,0
CHEMBL301265,EFO_0005627,0
CHEMBL301265,MONDO_0023297,0
CHEMBL1029,MONDO_0018150,1
CHEMBL1029,MONDO_0010006,1
CHEMBL1029,EFO_0000764,1
CHEMBL1029,EFO_0003898,0
CHEMBL1029,MONDO_0009506,0
CHEMBL1029,EFO_1000934,0
CHEMBL1029,EFO_1000454,0
CHEMBL1029,MONDO_0008298,0
CHEMBL1029,MONDO_0011299,0
CHEMBL1029,MONDO_0018878,0
CHEMBL1029,EFO_0004261,0
CHEMBL1029,MONDO_0030049,0
CHEMBL1393,EFO_0000668,1
CHEMBL1393,EFO_0003884,1
CHEMBL1393,EFO_0000612,1
CHEMBL1393,EFO_0000373,1
CHEMBL1393,MONDO_0001134,1
CHEMBL1393,EFO_0000660,1
CHEMBL1393,MONDO_0007079,1
CHEMBL1393,EFO_0000537,1
CHEMBL1393,EFO_0000401,1
CHEMBL1393,MONDO_0004992,1
CHEMBL1393,EFO_0000318,1
CHEMBL1393,EFO_0000222,1
CHEMBL1393,EFO_0000685,1
CHEMBL1393,EFO_0003144,1
CHEMBL1393,MONDO_0007318,0
CHEMBL1393,MONDO_0013276,0
CHEMBL1393,MONDO_0002847,0
CHEMBL1393,MONDO_0014449,0
CHEMBL1393,EFO_0007169,0
CHEMBL1393,EFO_0008583,0
CHEMBL1393,MONDO_0859205,0
CHEMBL1393,MONDO_0014723,0
CHEMBL1393,MONDO_0008387,0
CHEMBL1393,MONDO_0000023,0
CHEMBL1393,MONDO_0030976,0
CHEMBL1393,MONDO_0033532,0
CHEMBL1393,EFO_1001414,0
CHEMBL1393,EFO_1001868,0
CHEMBL1393,MONDO_0100395,0
CHEMBL1393,EFO_0009650,0
CHEMBL1393,MONDO_0004779,0
CHEMBL1393,MONDO_0008391,0
CHEMBL1393,MONDO_0957990,0
CHEMBL1393,MONDO_0012589,0
CHEMBL1393,EFO_1000323,0
CHEMBL1393,MONDO_0021193,0
CHEMBL1393,MONDO_0009230,0
CHEMBL1393,EFO_0000305,0
CHEMBL1393,EFO_1000355,0
CHEMBL1393,EFO_0004685,0
CHEMBL1393,MONDO_0044316,0
CHEMBL1393,EFO_0007493,0
CHEMBL1393,MONDO_0018305,0
CHEMBL1393,MONDO_0044321,0
CHEMBL1393,MONDO_0013251,0
CHEMBL1393,EFO_0803369,0
CHEMBL1393,EFO_0009624,0
CHEMBL1393,MONDO_0859144,0
CHEMBL1393,EFO_0000771,0
CHEMBL1393,MONDO_0001499,0
CHEMBL1393,EFO_0005295,0
CHEMBL1393,EFO_0003885,0
CHEMBL1393,EFO_0010692,0
CHEMBL1393,MONDO_0030042,0
CHEMBL1393,MONDO_0060549,0
CHEMBL1393,EFO_0022486,0
CHEMBL796,MONDO_0007079,1
CHEMBL796,EFO_0002610,1
CHEMBL796,MONDO_0004992,1
CHEMBL796,EFO_0004701,1
CHEMBL796,EFO_0003890,1
CHEMBL796,EFO_0005611,1
CHEMBL796,EFO_0001663,1
CHEMBL796,EFO_0003768,1
CHEMBL796,MONDO_0020066,0
CHEMBL796,MONDO_1060149,0
CHEMBL796,MONDO_0100384,0
CHEMBL796,MONDO_0013324,0
CHEMBL796,MONDO_0018212,0
CHEMBL796,EFO_0000304,0
CHEMBL796,EFO_0000407,0
CHEMBL796,MONDO_0100513,0
CHEMBL796,EFO_0009078,0
CHEMBL796,EFO_0000763,0
CHEMBL796,MONDO_0030030,0
CHEMBL796,MONDO_0002730,0
CHEMBL796,MONDO_0968982,0
CHEMBL796,MONDO_0044881,0
CHEMBL796,EFO_1000403,0
CHEMBL796,MONDO_0975810,0
CHEMBL796,EFO_0003769,0
CHEMBL796,EFO_0000516,0
CHEMBL796,MONDO_0014795,0
CHEMBL796,MONDO_0032642,0
CHEMBL796,EFO_0022194,0
CHEMBL796,MONDO_0100328,0
CHEMBL796,MONDO_0012075,0
CHEMBL796,MONDO_0013595,0
CHEMBL911,EFO_0000673,1
CHEMBL911,EFO_0007191,1
CHEMBL911,EFO_0003890,1
CHEMBL911,EFO_0003758,1
CHEMBL911,EFO_0001073,1
CHEMBL911,Orphanet_1046,0
CHEMBL911,EFO_1000058,0
CHEMBL911,EFO_0022922,0
CHEMBL911,EFO_1000206,0
CHEMBL911,MONDO_0003049,0
CHEMBL911,Orphanet_99097,0
CHEMBL911,MONDO_0009374,0
CHEMBL911,MONDO_0007646,0
CHEMBL911,MONDO_0859178,0
CHEMBL911,EFO_0000474,0
CHEMBL911,OBA_2045411,0
CHEMBL911,EFO_1001934,0
CHEMBL911,MONDO_0002579,0
CHEMBL911,EFO_0004220,0
CHEMBL911,MONDO_0030967,0
CHEMBL880,EFO_0000763,1
CHEMBL880,MONDO_0021094,1
CHEMBL880,MONDO_0011501,0
CHEMBL880,MONDO_0032805,0
CHEMBL880,MONDO_0700275,0
CHEMBL880,EFO_0004610,0
CHEMBL880,EFO_1001323,0
CHEMBL880,EFO_0010820,0
CHEMBL1129,EFO_0003060,1
CHEMBL1129,EFO_0000503,1
CHEMBL1129,EFO_0000616,1
CHEMBL1129,EFO_1001044,0
CHEMBL1129,MONDO_0018305,0
CHEMBL1129,MONDO_0030071,0
CHEMBL1129,MONDO_0002915,0
CHEMBL1129,MONDO_0002616,0
CHEMBL1129,EFO_1001375,0
CHEMBL1129,MONDO_0060733,0
CHEMBL1129,MONDO_0003982,0
CHEMBL1129,MONDO_0024633,0
CHEMBL1200689,EFO_0000341,1
CHEMBL1200689,EFO_0000694,1
CHEMBL1200689,EFO_0009686,1
CHEMBL1200689,EFO_0001645,1
CHEMBL1200689,EFO_0000373,1
CHEMBL1200689,EFO_1001375,1
CHEMBL1200689,EFO_0005207,1
CHEMBL1200689,MONDO_0005149,1
CHEMBL1200689,EFO_0008583,1
CHEMBL1200689,MONDO_0004992,1
CHEMBL1200689,EFO_0000768,1
CHEMBL1200689,EFO_0003890,1
CHEMBL1200689,EFO_0003818,1
CHEMBL1200689,EFO_0005611,1
CHEMBL1200689,MONDO_0032565,0
CHEMBL1200689,EFO_0020919,0
CHEMBL1200689,MONDO_0012328,0
CHEMBL1200689,EFO_0803369,0
CHEMBL1200689,EFO_0004340,0
CHEMBL1200689,MONDO_0009459,0
CHEMBL1200689,EFO_1001770,0
CHEMBL1200689,EFO_0000717,0
CHEMBL1200689,EFO_0000249,0
CHEMBL1200689,MONDO_0032738,0
CHEMBL1200689,EFO_0008205,0
CHEMBL1200689,MONDO_0031329,0
CHEMBL1200689,MONDO_0024659,0
CHEMBL1200689,MONDO_0100380,0
CHEMBL1200689,MONDO_0017292,0
CHEMBL1200689,MONDO_0020511,0
CHEMBL1200689,MONDO_0009764,0
CHEMBL1200689,EFO_0000503,0
CHEMBL1200689,MONDO_0015232,0
CHEMBL1200689,EFO_0020917,0
CHEMBL1200689,EFO_0004269,0
CHEMBL1200689,MONDO_0859224,0
CHEMBL1200689,MONDO_0015597,0
CHEMBL1200689,MONDO_0100404,0
CHEMBL1200689,MONDO_0859167,0
CHEMBL1200689,MONDO_0013598,0
CHEMBL1200689,MONDO_1040015,0
CHEMBL1200689,MONDO_0060631,0
CHEMBL1200689,MONDO_0030045,0
CHEMBL1200689,MONDO_0001652,0
CHEMBL1200689,MONDO_0000637,0
CHEMBL1200689,MONDO_0859144,0
CHEMBL1200689,MONDO_0001024,0
CHEMBL1200689,MONDO_0859263,0
CHEMBL1200689,MONDO_0001343,0
CHEMBL1200689,MONDO_0018116,0
CHEMBL1200689,MONDO_0014863,0
CHEMBL1200689,EFO_0003103,0
CHEMBL1200689,MONDO_0012520,0
CHEMBL1200689,Orphanet_400008,0
CHEMBL1200689,MONDO_0012089,0
CHEMBL1200689,MONDO_0001381,0
CHEMBL1467,EFO_0000209,1
CHEMBL1467,EFO_0000095,1
CHEMBL1467,EFO_0003767,1
CHEMBL1467,EFO_0004253,1
CHEMBL1467,EFO_0000222,1
CHEMBL1467,EFO_0001073,1
CHEMBL1467,EFO_0003884,1
CHEMBL1467,EFO_0000729,1
CHEMBL1467,EFO_0000537,1
CHEMBL1467,MONDO_0004992,1
CHEMBL1467,EFO_0005952,1
CHEMBL1467,EFO_0001378,1
CHEMBL1467,EFO_0000094,1
CHEMBL1467,EFO_0005207,1
CHEMBL1467,MONDO_0001134,1
CHEMBL1467,EFO_0000373,1
CHEMBL1467,EFO_0000220,1
CHEMBL1467,EFO_0000574,1
CHEMBL1467,MONDO_0002087,1
CHEMBL1467,EFO_0003777,1
CHEMBL1467,EFO_0004251,1
CHEMBL1467,EFO_0000702,1
CHEMBL1467,EFO_0003144,1
CHEMBL1467,MONDO_0001302,0
CHEMBL1467,MONDO_0032941,0
CHEMBL1467,MONDO_0008733,0
CHEMBL1467,EFO_1001319,0
CHEMBL1467,MONDO_0015232,0
CHEMBL1467,Orphanet_93591,0
CHEMBL1467,MONDO_0000023,0
CHEMBL1467,EFO_0004610,0
CHEMBL1467,MONDO_0018174,0
CHEMBL1467,MONDO_0011726,0
CHEMBL1467,MONDO_0030990,0
CHEMBL1467,MONDO_0000009,0
CHEMBL1467,EFO_1001257,0
CHEMBL1467,EFO_1001145,0
CHEMBL1467,EFO_0002893,0
CHEMBL1467,MONDO_0008390,0
CHEMBL1467,MONDO_0030639,0
CHEMBL1467,EFO_1000472,0
CHEMBL1467,MONDO_0013362,0
CHEMBL1467,MONDO_0032931,0
CHEMBL1467,MONDO_0859144,0
CHEMBL1467,MONDO_0015609,0
CHEMBL1467,MONDO_0020629,0
CHEMBL1467,MONDO_0008834,0
CHEMBL1467,Orphanet_51636,0
CHEMBL1467,MONDO_0859303,0
CHEMBL1467,MONDO_0017804,0
CHEMBL1467,MONDO_0011661,0
CHEMBL1467,MONDO_0012865,0
CHEMBL1467,MONDO_0031439,0
CHEMBL1467,MONDO_0019111,0
CHEMBL1467,MONDO_0800031,0
CHEMBL1467,MONDO_0013680,0
CHEMBL1467,MONDO_0008992,0
CHEMBL1467,MONDO_0001713,0
CHEMBL1467,MONDO_0859143,0
CHEMBL1467,MONDO_0001933,0
CHEMBL1467,MONDO_0044685,0
CHEMBL1467,MONDO_0008277,0
CHEMBL1467,EFO_0000616,0
CHEMBL1467,MONDO_0017148,0
CHEMBL1467,EFO_1000231,0
CHEMBL1467,MONDO_0032841,0
CHEMBL1467,EFO_0004720,0
CHEMBL1467,EFO_1001209,0
CHEMBL1467,MONDO_0100558,0
CHEMBL1467,EFO_1000391,0
CHEMBL1467,MONDO_0011928,0
CHEMBL1467,MONDO_0044303,0
CHEMBL1467,EFO_0008615,0
CHEMBL1467,EFO_1000643,0
CHEMBL1467,MONDO_0009064,0
CHEMBL1467,MONDO_0017980,0
CHEMBL1467,MONDO_0021181,0
CHEMBL1467,MONDO_0003181,0
CHEMBL1467,EFO_1000307,0
CHEMBL1467,EFO_0007215,0
CHEMBL1467,EFO_1000983,0
CHEMBL1467,MONDO_0100035,0
CHEMBL1467,Orphanet_251523,0
CHEMBL1467,MONDO_0011106,0
CHEMBL1467,MONDO_0016643,0
CHEMBL1467,MONDO_0012809,0
CHEMBL1467,MONDO_0030873,0
CHEMBL1467,MONDO_0010098,0
CHEMBL1467,EFO_1002010,0
CHEMBL1467,EFO_0000717,0
CHEMBL1467,MONDO_0020204,0
CHEMBL1467,MONDO_0957260,0
CHEMBL44354,EFO_0000771,1
CHEMBL44354,EFO_0003103,1
CHEMBL44354,EFO_1001396,0
CHEMBL44354,MONDO_0016542,0
CHEMBL44354,EFO_0004885,0
CHEMBL44354,MONDO_0014982,0
CHEMBL44354,MONDO_0010896,0
CHEMBL44354,EFO_0003843,0
CHEMBL1477,MONDO_0010580,0
CHEMBL1477,MONDO_0009060,0
CHEMBL1477,EFO_0000180,0
CHEMBL22,EFO_0000209,1
CHEMBL22,EFO_0003086,1
CHEMBL22,EFO_0000094,1
CHEMBL22,EFO_0000341,1
CHEMBL22,EFO_0003103,1
CHEMBL22,EFO_0003030,1
CHEMBL22,EFO_0000768,1
CHEMBL22,EFO_0000764,1
CHEMBL22,EFO_0000771,1
CHEMBL22,EFO_0000616,1
CHEMBL22,MONDO_0014563,0
CHEMBL22,EFO_1000277,0
CHEMBL22,MONDO_0014918,0
CHEMBL22,EFO_1000391,0
CHEMBL22,EFO_1000283,0
CHEMBL22,MONDO_0700223,0
CHEMBL22,MONDO_0024757,0
CHEMBL22,EFO_0004994,0
CHEMBL22,MONDO_0012520,0
CHEMBL22,EFO_1000828,0
CHEMBL22,MONDO_0008806,0
CHEMBL22,EFO_0008584,0
CHEMBL22,MONDO_0005321,0
CHEMBL22,EFO_0003890,0
CHEMBL22,MONDO_0019637,0
CHEMBL22,MONDO_0003541,0
CHEMBL22,EFO_1001161,0
CHEMBL22,Orphanet_399980,0
CHEMBL22,MONDO_0029143,0
CHEMBL22,EFO_0001645,0
CHEMBL22,MONDO_0007442,0
CHEMBL22,MONDO_0100222,0
CHEMBL22,MONDO_0957960,0
CHEMBL22,EFO_0000662,0
CHEMBL22,MONDO_0021350,0
CHEMBL22,EFO_0007236,0
CHEMBL22,MONDO_0010580,0
CHEMBL22,MONDO_0015999,0
CHEMBL22,Orphanet_51636,0
CHEMBL22,MONDO_0016624,0
CHEMBL888,EFO_0001075,1
CHEMBL888,EFO_1001100,1
CHEMBL888,EFO_0000174,1
CHEMBL888,MONDO_0019472,1
CHEMBL888,EFO_0000222,1
CHEMBL888,MONDO_0011719,1
CHEMBL888,EFO_0000616,1
CHEMBL888,EFO_0000183,1
CHEMBL888,EFO_0000211,1
CHEMBL888,EFO_0000514,1
CHEMBL888,MONDO_0021117,1
CHEMBL888,MONDO_0004992,1
CHEMBL888,EFO_0006861,1
CHEMBL888,EFO_0000313,1
CHEMBL888,EFO_1000292,1
CHEMBL888,EFO_0000571,1
CHEMBL888,EFO_0003060,1
CHEMBL888,EFO_0000708,1
CHEMBL888,EFO_0000182,1
CHEMBL888,MONDO_0016537,1
CHEMBL888,EFO_0005952,1
CHEMBL888,EFO_0001378,1
CHEMBL888,EFO_0000756,1
CHEMBL888,EFO_0000220,1
CHEMBL888,EFO_0000574,1
CHEMBL888,MONDO_0019471,1
CHEMBL888,EFO_0000294,1
CHEMBL888,MONDO_0002087,1
CHEMBL888,EFO_0000181,1
CHEMBL888,EFO_0000691,1
CHEMBL888,EFO_0006475,1
CHEMBL888,EFO_0006859,1
CHEMBL888,EFO_0000702,1
CHEMBL888,EFO_0000305,1
CHEMBL888,EFO_0003863,1
CHEMBL888,EFO_0003846,1
CHEMBL888,EFO_0003860,1
CHEMBL888,MONDO_0008460,0
CHEMBL888,MONDO_0016511,0
CHEMBL888,MONDO_0032916,0
CHEMBL888,MONDO_0007864,0
CHEMBL888,MONDO_0007834,0
CHEMBL888,MONDO_0030990,0
CHEMBL888,MONDO_0014645,0
CHEMBL888,MONDO_0100198,0
CHEMBL888,MONDO_0024744,0
CHEMBL888,EFO_0002496,0
CHEMBL888,Orphanet_79161,0
CHEMBL888,MONDO_0008740,0
CHEMBL888,EFO_1001926,0
CHEMBL888,EFO_1000946,0
CHEMBL888,MONDO_0007434,0
CHEMBL888,MONDO_0008163,0
CHEMBL888,MONDO_0100514,0
CHEMBL888,MONDO_0033559,0
CHEMBL888,MONDO_0032862,0
CHEMBL888,MONDO_0031115,0
CHEMBL888,MONDO_0015999,0
CHEMBL888,EFO_0000516,0
CHEMBL888,MONDO_0013843,0
CHEMBL888,MONDO_0024637,0
CHEMBL888,MONDO_0013511,0
CHEMBL888,MONDO_0010545,0
CHEMBL888,MONDO_0859170,0
CHEMBL888,MONDO_0003222,0
CHEMBL888,EFO_0002610,0
CHEMBL888,MONDO_0019111,0
CHEMBL888,MONDO_0008796,0
CHEMBL888,EFO_0022486,0
CHEMBL888,MONDO_0003321,0
CHEMBL888,MONDO_0002465,0
CHEMBL888,MONDO_0009063,0
CHEMBL888,MONDO_0024636,0
CHEMBL888,MONDO_0016432,0
CHEMBL888,EFO_1001383,0
CHEMBL888,MONDO_0002973,0
CHEMBL888,EFO_0005611,0
CHEMBL888,MONDO_0044303,0
CHEMBL888,EFO_1001099,0
CHEMBL888,EFO_0003769,0
CHEMBL888,EFO_0004591,0
CHEMBL888,MONDO_0007817,0
CHEMBL888,MONDO_0010645,0
CHEMBL888,EFO_1001133,0
